Name,Price,Discount Price,Category,Sub Category,Brand,id
Office Point Note Book Executive Ln Trick A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20636
Office Point Note Book Executive Ln Tale A6,375.0,375.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20635
Office Point Note Book Executive Ln Tale A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20634
Office Point Note Book Executive Ln Nerve A6,375.0,375.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20632
Office Point Note Book Executive Ln Nerve A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20631
Office Point Note Book Executive Ln Bless A6,375.0,375.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20630
Office Point Note Book Executive Ln Bless A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20629
Office Point Note Book Executive Ln Angel A6,375.0,375.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20628
Office Point Note Book Executive Ln Angel A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20627
Office Point Note Book Executive Dream A6,375.0,375.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20626
Office Point Note Book Executive Dream A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20625
Office Point N/Book Execu.Script A5,545.0,545.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20624
Office Point Doc Wallet W209 Fc,60.0,60.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20610
Office Point Doc Wallet Ld W209 A4,55.0,55.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,20608
Office Point Sticky Note 3*3,80.0,80.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,19271
Office Point Sketch Book A4 20 Sheet,150.0,150.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,19237
Office Point Note Book Sprl 70 Pages A5,588.0,588.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,19236
Office Point Note Book 84 Pages A5,402.0,402.0,STATIONERY,OFFICE STATIONERY,OFFICE POINT,19235
Pelikan Stamp Pad Violet,270.0,270.0,STATIONERY,OFFICE STATIONERY,PELIKAN,19276
Pelikan Stamp Pad Ink Blue 28ml,235.0,235.0,STATIONERY,OFFICE STATIONERY,PELIKAN,19275
Pelikan Blanco Correction Fluid 7ml,190.0,190.0,STATIONERY,OFFICE STATIONERY,PELIKAN,19273
Pelikan Glue Stick 40g,300.0,300.0,STATIONERY,OFFICE STATIONERY,PELIKAN,19251
Pelikan Glue Stick 10g,105.0,105.0,STATIONERY,OFFICE STATIONERY,PELIKAN,19250
Premium Petty Cash Voucher A5 40 Sheets,80.0,80.0,STATIONERY,OFFICE STATIONERY,PREMIUM,19220
Pritt Liquid Glue 160g,85.0,85.0,STATIONERY,OFFICE STATIONERY,PRITT,19253
Pritt Glue Stick 10g,110.0,110.0,STATIONERY,OFFICE STATIONERY,PRITT,19252
Supersleek Office Glue 160g,95.0,95.0,STATIONERY,OFFICE STATIONERY,SUPERSLEEK,19254
Teepee Thermal Roll 79 X 60 Mm,270.0,270.0,STATIONERY,OFFICE STATIONERY,TEEPEE,19278
Ahaa Rhoda,320.0,320.0,STATIONERY,PRINTED STATIONERY,AHAA,19280
Business Daily,60.0,60.0,STATIONERY,PRINTED STATIONERY,BUSINESS,19297
Daily Nation Newspaper,60.0,60.0,STATIONERY,PRINTED STATIONERY,DAILY NATION,19298
Madam King,320.0,320.0,STATIONERY,PRINTED STATIONERY,MADAM,19288
Please Stand Up Daddy,320.0,320.0,STATIONERY,PRINTED STATIONERY,NAIVAS FRESHEASE,19291
Oxford Advanced Learners Dictionary 9Th Edition,2600.0,2600.0,STATIONERY,PRINTED STATIONERY,OXFORD,19289
Qnx Tukisome Kiswahili,350.0,350.0,STATIONERY,PRINTED STATIONERY,QUEENEX,19293
Qnx Premier Encyclopedia - Middle Class,590.0,590.0,STATIONERY,PRINTED STATIONERY,QUEENEX,19292
Revised Standard Version Bible,1250.0,1250.0,STATIONERY,PRINTED STATIONERY,REVISED,19294
Taifa Leo,30.0,30.0,STATIONERY,PRINTED STATIONERY,TAIFA,19301
The East African Newspaper,100.0,100.0,STATIONERY,PRINTED STATIONERY,THE,19302
The Adventure Of Thunder,320.0,320.0,STATIONERY,PRINTED STATIONERY,THE,19295
Worry Not Lisa,320.0,320.0,STATIONERY,PRINTED STATIONERY,WORRY,19296
Bic Whiteboard Marker,116.0,116.0,STATIONERY,SCHOOL STATIONERY,BIC,20925
Bic Kids Evolution Stripes Colors 12Pc,270.0,270.0,STATIONERY,SCHOOL STATIONERY,BIC,20922
Bic Gell Pen 0.5Mm Black/Blue,285.0,285.0,STATIONERY,SCHOOL STATIONERY,BIC,20921
Bic Easyclic Fountain Pen,235.0,235.0,STATIONERY,SCHOOL STATIONERY,BIC,20919
Bic 4 In 1 Color Medium Pen Assort,140.0,140.0,STATIONERY,SCHOOL STATIONERY,BIC,20917
Bic Fine Point Ball Pen Red,24.0,24.0,STATIONERY,SCHOOL STATIONERY,BIC,19378
Bic Fine Point Ball Pen Blue,24.0,24.0,STATIONERY,SCHOOL STATIONERY,BIC,19377
Bic Fine Point Ball Pen Black,24.0,24.0,STATIONERY,SCHOOL STATIONERY,BIC,19376
Bic Biro Pen,19.0,19.0,STATIONERY,SCHOOL STATIONERY,BIC,19374
Casio Scientific Calculator Fx82-Ex,2750.0,2750.0,STATIONERY,SCHOOL STATIONERY,CASIO,19394
Crayola 68-4208 Multi 8C Pencil,440.0,440.0,STATIONERY,SCHOOL STATIONERY,CRAYOLA,20869
Crayola 68-4012 Ast 12Ct Clr Pn,430.0,430.0,STATIONERY,SCHOOL STATIONERY,CRAYOLA,20868
Crayola 55-3506 5Ct A/C Brsh Set,818.0,818.0,STATIONERY,SCHOOL STATIONERY,CRAYOLA,20855
Dollar Fountain Pen,155.0,155.0,STATIONERY,SCHOOL STATIONERY,DOLLAR,19379
Fools Express,320.0,320.0,STATIONERY,SCHOOL STATIONERY,FOOLS,11451
Hero Fountain Pen 330B,100.0,100.0,STATIONERY,SCHOOL STATIONERY,HERO,19380
Kasuku Drawing Book A3 40 Pages,130.0,130.0,STATIONERY,SCHOOL STATIONERY,KASUKU,19310
My Prison My Heaven,320.0,320.0,STATIONERY,SCHOOL STATIONERY,MY,11452
Nataraj Hb Pencil 621 Silver,17.0,17.0,STATIONERY,SCHOOL STATIONERY,NATARAJ,19381
Nataraj Colour Short Pencils 12 Colours,121.0,121.0,STATIONERY,SCHOOL STATIONERY,NATARAJ,19312
Office Point White Out 18Ml,125.0,125.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20916
Office Point Eraser Er40,35.0,35.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20911
Office Point Dustless White Chalk,100.0,100.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20897
Office Point Dustless Coloured,120.0,120.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20896
Office Point Crayons 8 Colour Sh,92.0,92.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20895
Office Point Counter Book A4 4Quire,425.0,425.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20893
Office Point Counter Book A4 2Quire,250.0,250.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20891
Office Point Counter Book A4 1Quire,160.0,160.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20890
Office Point Clip/Brd S/Clip A4 Pl 99-4P,290.0,290.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20889
Office Point Jumbo Crayons 12 Colours,304.0,304.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,20072
Office Point Mathematical Set,265.0,265.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19401
Office Point Pencil 2800Hb,17.0,17.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19383
Office Point Pencil 2700Hb,17.0,17.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19382
Office Point Scissors 8.5 Inches,240.0,240.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19316
Office Point Scissors 5.5 Inches,148.0,148.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19315
Office Point Paper Knife 2041,374.0,374.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19314
Office Point Moulding Clay 500g,250.0,250.0,STATIONERY,SCHOOL STATIONERY,OFFICE POINT,19313
Omega Dustless Chalk White 12 Pieces,125.0,125.0,STATIONERY,SCHOOL STATIONERY,OMEGA,19404
Omega Dustless Chalk Coloured 12 Pieces,170.0,170.0,STATIONERY,SCHOOL STATIONERY,OMEGA,19403
Oxford Mathematical Set,325.0,269.0,STATIONERY,SCHOOL STATIONERY,OXFORD,19405
Pelikan Eraser AI 20,61.0,61.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,20076
Pelikan Eraser Br 80,25.0,25.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19408
Pelikan Eraser Br 40,45.0,45.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19407
Pelikan Eraser Ai 30,45.0,45.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19406
Pelikan Soft Gel Pen 1 Piece,80.0,80.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19385
Pelikan Blue Ink 4001 30ml,465.0,465.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19384
Pelikan Colour Pencil Half Size,260.0,260.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19318
Pelikan Colour Pencil 12S Full Size,400.0,400.0,STATIONERY,SCHOOL STATIONERY,PELIKAN,19317
Pritt Suluboya Water Colour Small 12 Colours,345.0,345.0,STATIONERY,SCHOOL STATIONERY,PRITT,19325
Pritt Play Dough Kids Art Modelling Dough,760.0,760.0,STATIONERY,SCHOOL STATIONERY,PRITT,19323
Pritt Colour Wax Crayons 12 Pieces,180.0,180.0,STATIONERY,SCHOOL STATIONERY,PRITT,19322
Pritt Colour Pencil Long 12 Pieces,395.0,395.0,STATIONERY,SCHOOL STATIONERY,PRITT,19321
Veda Transparent Math Set,295.0,265.0,STATIONERY,SCHOOL STATIONERY,VEDA,19412
Veda Water Colour Pen,530.0,530.0,STATIONERY,SCHOOL STATIONERY,VEDA,19330
Bila Shaka Capitan Craft Lager 500Ml,285.0,285.0,LIQUOR,BEER,BILA,21626
Bila Shaka Jua Kali Lager 500Ml,285.0,285.0,LIQUOR,BEER,BILA,21625
Gordon'S Pink & Tonic 330Ml,220.0,220.0,LIQUOR,BEER,GORDON'S,22002
Gordon'S Tonic Premium Dry 330Ml,220.0,220.0,LIQUOR,BEER,GORDON'S,22001
Heineken 0.0 330Ml Bottle,210.0,210.0,LIQUOR,BEER,HEINEKEN,21788
Heineken Bottle 330ml,260.0,260.0,LIQUOR,BEER,HEINEKEN,17756
Heineken  Can 500ml,290.0,290.0,LIQUOR,BEER,HEINEKEN,17782
Hunters Dry Cider 330Ml Btl,210.0,210.0,LIQUOR,BEER,HUNTERS,21791
Hunters Gold Cider 330Ml Btl,210.0,210.0,LIQUOR,BEER,HUNTERS,21790
Kenya Orig.Honey & Lemon 330Ml Bottle,265.0,265.0,LIQUOR,BEER,KENYA,21803
Kenya Orig.Honey & Lemon 330Ml Can,265.0,265.0,LIQUOR,BEER,KENYA,21802
Kenyan Orig.Lime & Ginger 330Ml Can,265.0,265.0,LIQUOR,BEER,KENYAN,22006
Kenyan Orig.Passion Fruit&Lime 330Ml Can,265.0,265.0,LIQUOR,BEER,KENYAN,22005
Kenyan Orig.Pineapple & Mint 330Ml Can,265.0,265.0,LIQUOR,BEER,KENYAN,22004
Kenyan Orig.Mango&Ginger/Chilli 330Ml Can,265.0,265.0,LIQUOR,BEER,KENYAN,21805
Kenyan Orig.Apple & Lime 330Ml Btl,185.0,185.0,LIQUOR,BEER,KENYAN ORIG,21807
Kenyan Orig.Apple & Lime 330Ml Can,190.0,190.0,LIQUOR,BEER,KENYAN ORIG,21806
Kenyan Orig.Lime & Ginger 330Ml Btl,265.0,265.0,LIQUOR,BEER,KENYAN ORIGINALS,21811
Kenyan Orig.Mango&Ginger/Chilli 330Ml Btl,265.0,265.0,LIQUOR,BEER,KENYAN ORIGINALS,21810
Kenyan Orig.Passion Fruit & Lime 330Ml Btl,265.0,265.0,LIQUOR,BEER,KENYAN ORIGINALS,21809
Kenyan Orig.Pineapple & Mint 330Ml Btl,265.0,265.0,LIQUOR,BEER,KENYAN ORIGINALS,21808
Smirnoff Ice Pineapple Punch 330Ml,200.0,200.0,LIQUOR,BEER,SMIRNOFF,22000
Smirnoff Black Ice Beer 330ml Can,200.0,179.0,LIQUOR,BEER,SMIRNOFF,17789
Smirnoff Guarana Beer 330ml,200.0,200.0,LIQUOR,BEER,SMIRNOFF,17791
Tusker Cider Can 500ml,240.0,240.0,LIQUOR,BEER,TUSKER,17793
Tusker Lager Can 500ml,220.0,169.0,LIQUOR,BEER,TUSKER,17795
Tusker Lite Can 500ml,280.0,259.0,LIQUOR,BEER,TUSKER,17796
Tusker Malt Can 500ml,280.0,280.0,LIQUOR,BEER,TUSKER,17797
Baileys Delight 350Ml,550.0,550.0,LIQUOR,SPIRIT,BAILEYS,21606
Baileys Original 750ml,2700.0,2700.0,LIQUOR,SPIRIT,BAILEYS,17832
Baileys Original 375ml,1500.0,1500.0,LIQUOR,SPIRIT,BAILEYS,17831
Baileys Original 1000ml,3500.0,3500.0,LIQUOR,SPIRIT,BAILEYS,17830
Ballantine Whisky 4.5L,11689.0,11689.0,LIQUOR,SPIRIT,BALLANTINES,21607
Ballantines Finest Whisky 750ml,2256.0,1799.0,LIQUOR,SPIRIT,BALLANTINES,17978
Ballantines Finest Whisky 1L,3009.0,3009.0,LIQUOR,SPIRIT,BALLANTINES,17977
Ballantines  Finest Whisky 375ml,1185.0,1185.0,LIQUOR,SPIRIT,BALLANTINES,17976
Best Vodka 250Ml,270.0,270.0,LIQUOR,SPIRIT,BEST,21624
Best Vodka 750Ml,750.0,750.0,LIQUOR,SPIRIT,BEST,21623
Best Classic Whisky 750ml,1120.0,1120.0,LIQUOR,SPIRIT,BEST,17980
Best Classic Whisky 250ml,360.0,360.0,LIQUOR,SPIRIT,BEST,17979
Best London Dry Gin 750ml,900.0,750.0,LIQUOR,SPIRIT,BEST,17839
Best Cream 750ml,1200.0,1089.0,LIQUOR,SPIRIT,BEST,17834
Best Cream 250ml,390.0,390.0,LIQUOR,SPIRIT,BEST,17833
Chivas Regal Whisky 18Yr,8460.0,8460.0,LIQUOR,SPIRIT,CHIVAS,21691
Chivas Regal Whisky  12  Years 375ml,2171.0,2171.0,LIQUOR,SPIRIT,CHIVAS,17897
Chivas Regal Whisky 12 Year Old 750ml,4136.0,4136.0,LIQUOR,SPIRIT,CHIVAS,11421
Chivas  Regal Whisky  12Yo 1L,5465.0,5465.0,LIQUOR,SPIRIT,CHIVAS,11420
Gilbeys Mixed Berry 350Ml,720.0,720.0,LIQUOR,SPIRIT,GILBEYS,21995
Gilbeys Mixed Berry 750Ml,1550.0,1550.0,LIQUOR,SPIRIT,GILBEYS,21994
Gilbeys Gin 750ml,1550.0,1399.0,LIQUOR,SPIRIT,GILBEYS,17848
Gilbeys Gin 350ml,720.0,720.0,LIQUOR,SPIRIT,GILBEYS,17847
Gilbeys Gin 250ml,520.0,520.0,LIQUOR,SPIRIT,GILBEYS,17846
Jack Daniels Tennessee 700ml,3910.0,3910.0,LIQUOR,SPIRIT,JACK DANIELS,18037
Jack Daniels Tennessee 350ml,2050.0,2050.0,LIQUOR,SPIRIT,JACK DANIELS,18036
Jack Daniels Tennessee 1L,5250.0,5250.0,LIQUOR,SPIRIT,JACK DANIELS,18035
Jack Daniels Single Barrel 700ml,7160.0,7160.0,LIQUOR,SPIRIT,JACK DANIELS,18034
Jack Daniels Honey 700ml,3910.0,3910.0,LIQUOR,SPIRIT,JACK DANIELS,18033
Jack Daniels Honey 1L,5250.0,5250.0,LIQUOR,SPIRIT,JACK DANIELS,18032
Jack Daniels Fire 700ml,3910.0,3910.0,LIQUOR,SPIRIT,JACK DANIELS,18031
Jack Daniels  Gentleman Jack 700ml,5240.0,5240.0,LIQUOR,SPIRIT,JACK DANIELS,18030
Jameson Black Barrel 750Ml,4211.0,4211.0,LIQUOR,SPIRIT,JAMESON,21796
Jameson Whisky 4.5Ltr,13445.0,13445.0,LIQUOR,SPIRIT,JAMESON,21795
Jameson Whiskey 750ml,2930.0,2399.0,LIQUOR,SPIRIT,JAMESON,18040
Jameson Whiskey 1L,3906.0,3906.0,LIQUOR,SPIRIT,JAMESON,18039
Jameson  Whisky 350ml,1272.0,1272.0,LIQUOR,SPIRIT,JAMESON,18038
Johnnie Walker Gold Reserve 750Ml,8500.0,8500.0,LIQUOR,SPIRIT,JOHNNIE WALKER,21800
Johnnie Walker Song Of Fire 750ml,3850.0,3850.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18057
Johnnie Walker Red Label 375ml,1200.0,1200.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18056
Johnnie Walker Green Label 750ml,8400.0,8400.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18054
Johnnie Walker Blue Label 750ml,32000.0,32000.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18053
Johnnie Walker 18 Years,12100.0,12100.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18052
Johnie Walker Red Label 750ml,2300.0,1899.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18051
Johnie Walker Red Label 1L,2800.0,2800.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18050
Johnie Walker Double Black 1L,6600.0,6600.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18049
Johnie Walker Black Label 750ml,4200.0,3999.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18048
Johnie Walker Black Label 375ml,2200.0,2200.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18047
Johnie Walker Black Label 1L,5200.0,5200.0,LIQUOR,SPIRIT,JOHNNIE WALKER,18046
Kenya Cane Smooth 350ml,420.0,420.0,LIQUOR,SPIRIT,KENYA CANE,17873
Kenya Cane Smooth 250ml,310.0,289.0,LIQUOR,SPIRIT,KENYA CANE,17872
Kenya Cane Pineapple 750ml,810.0,779.0,LIQUOR,SPIRIT,KENYA CANE,17871
Kenya Cane Pineapple 250ml,310.0,289.0,LIQUOR,SPIRIT,KENYA CANE,17870
Kenya Cane Citrus 250ml,310.0,310.0,LIQUOR,SPIRIT,KENYA CANE,17867
Kenya Cane Smooth 750ml,810.0,779.0,LIQUOR,SPIRIT,KENYA CANE,17814
Tanqueray 10Yr Old 1Ltr,6100.0,6100.0,LIQUOR,SPIRIT,TANQUERAY,21983
Tanqueray B/Currant Royale Distilled Gin 700Ml,3000.0,3000.0,LIQUOR,SPIRIT,TANQUERAY,21982
Tanqueray Flor De Sevilla Distilled Gin 1L,4000.0,4000.0,LIQUOR,SPIRIT,TANQUERAY,21981
Tanqueray London Dry Gin 1Ltr,3800.0,3800.0,LIQUOR,SPIRIT,TANQUERAY,21980
Tanqueray Rangpur Lime Distilled Gin 700Ml,3000.0,3000.0,LIQUOR,SPIRIT,TANQUERAY,21979
4Th Street Sweet Red 1.5L,1850.0,1850.0,LIQUOR,WINE,4TH STREET,18095
4Th Street Sweet Red 5L,4300.0,4300.0,LIQUOR,WINE,4TH STREET,18096
4Th Street Sweet Red 750ml,930.0,930.0,LIQUOR,WINE,4TH STREET,18097
4Th Street Sweet  White 750ml,930.0,930.0,LIQUOR,WINE,4TH STREET,18210
4Th Street Sweet White 5L,4100.0,4100.0,LIQUOR,WINE,4TH STREET,18211
Baron De Lestac - Oaked - Bordeaux Red,2160.0,2160.0,LIQUOR,WINE,BARON,21613
Baron De Lirondeau - Rogue Vce  750Ml,1240.0,1240.0,LIQUOR,WINE,BARON,21612
Baron De Lirondeau - Blanc Vce 750Ml,1240.0,1240.0,LIQUOR,WINE,BARON,21611
Baron D' Arignac Moulleux Nv Red 750ml,1070.0,1070.0,LIQUOR,WINE,BARON,18109
Baron D' Arignac Nv Rouge 750ml,1070.0,1070.0,LIQUOR,WINE,BARON,18214
Caprice Dry Red Tetra 1Ltr,870.0,870.0,LIQUOR,WINE,CAPRICE,21651
Caprice Dry White Tetra 1Ltr,770.0,770.0,LIQUOR,WINE,CAPRICE,21650
Caprice Sweet White Tetra 1Ltr,770.0,770.0,LIQUOR,WINE,CAPRICE,21649
Caprice Sweet Red Tetra,770.0,770.0,LIQUOR,WINE,CAPRICE,18115
Crane Lake Cabernet Sauvignon 750 Ml,1896.0,1896.0,LIQUOR,WINE,CRANE LAKE,20828
Crane Lake Red  Blend 750 Ml,1896.0,1896.0,LIQUOR,WINE,CRANE LAKE,20829
Crane Lake Sweet Red 1.5 L,3320.0,3320.0,LIQUOR,WINE,CRANE LAKE,20830
Crane Lake Sweet Red 750 Ml,1896.0,1896.0,LIQUOR,WINE,CRANE LAKE,20831
Crane Lake White Zinfandel 1.5 L,3320.0,3320.0,LIQUOR,WINE,CRANE LAKE,20832
Crane Lake White Zinfandel 750 Ml,1896.0,1896.0,LIQUOR,WINE,CRANE LAKE,20833
Crane Lake Chardonnay 750 Ml,1896.0,1896.0,LIQUOR,WINE,CRANE LAKE,21077
